Record_ID,Source_unit,Ingredient_Class,Ingredient_Class_CN,Sample_ID,Pig_Ordinal,Stage_Group_std,Initial_BW_kg,DMI_kg_d,N_Intake_g_d,Analysis_N_Intake_g_d,Analysis_Fecal_N_g_d,Analysis_Urinary_N_g_d,Analysis_Retained_N_g_d,Analysis_Total_N_Excretion_g_d,N_to_DMI_g_kg,DMI_per_BW,N_Intake_per_BW,Analysis_Diet_CP_pct_DM,Analysis_Diet_EE_pct_DM,Analysis_Diet_NDF_pct_DM,Analysis_Diet_ADF_pct_DM,Diet_Ash_pct_DM,Analysis_Diet_Starch_pct_DM,Diet_DM_pct_asfed,Raw_Diet_CP_pct_asfed,Raw_Diet_CP_pct_DM_derived,CP_N_consistent_minus_raw_DM,CP_consistency_status,Reported_BW_text,Backcalculated_BW_kg_not_used,Origin,Formula_Provenance,Starch_rule,BW_rule,DMI_NI_decision_time_rule,P2_source,Mass_balance_error_g_d
REALV6R_0094,Barley::RealV6_大麦_sample6,Barley,大麦,6,4,growing,29.5,0.61691,13.878375,13.878375,1.976565592396266,3.559291666666664,8.342517740937069,5.53585725906293,22.496595937819134,0.020912203389830505,0.4704533898305085,14.060372461136957,2.8480653579938724,22.341994780437993,5.605355724497901,5.4351526154544425,,88.13,12.39,14.058776806989675,0.0015956541472821328,CONSISTENT,29.5±1.3 kg,17.5,"Unknown — Changsha brewery, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0095,Barley::RealV6_大麦_sample6,Barley,大麦,6,5,growing,29.5,0.61691,13.878375,13.878375,1.902505635379856,4.228824999999997,7.747044364620147,6.131330635379853,22.496595937819134,0.020912203389830505,0.4704533898305085,14.060372461136957,2.8480653579938724,22.341994780437993,5.605355724497901,5.4351526154544425,,88.13,12.39,14.058776806989675,0.0015956541472821328,CONSISTENT,29.5±1.3 kg,17.5,"Unknown — Changsha brewery, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,8.881784197001252e-16
REALV6R_0096,Barley::RealV6_大麦_sample6,Barley,大麦,6,6,growing,29.5,0.61691,13.878375,13.878375,2.012942619149368,1.162795833333335,10.702636547517297,3.175738452482703,22.496595937819134,0.020912203389830505,0.4704533898305085,14.060372461136957,2.8480653579938724,22.341994780437993,5.605355724497901,5.4351526154544425,,88.13,12.39,14.058776806989675,0.0015956541472821328,CONSISTENT,29.5±1.3 kg,17.5,"Unknown — Changsha brewery, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0097,Barley::RealV6_大麦_sample7,Barley,大麦,7,1,growing,29.5,0.79326,18.4753125,18.4753125,2.4499250614379,4.692567333333338,11.332820105228762,7.142492394771239,23.290361924211485,0.026890169491525423,0.626281779661017,14.556476202632176,5.230315407306558,20.44474699341956,5.128205128205128,7.476741547538009,,88.14,12.83,14.556387565237124,8.863739505216017e-05,CONSISTENT,29.5±1.3 kg,22.5,"Unknown — Changsha DBN group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0098,Barley::RealV6_大麦_sample7,Barley,大麦,7,2,growing,29.5,0.79326,18.4753125,18.4753125,2.860930945291482,4.144616666666662,11.469764888041857,7.005547611958145,23.290361924211485,0.026890169491525423,0.626281779661017,14.556476202632176,5.230315407306558,20.44474699341956,5.128205128205128,7.476741547538009,,88.14,12.83,14.556387565237124,8.863739505216017e-05,CONSISTENT,29.5±1.3 kg,22.5,"Unknown — Changsha DBN group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0099,Barley::RealV6_大麦_sample7,Barley,大麦,7,3,growing,29.5,0.79326,18.4753125,18.4753125,2.116762673198658,4.563893166666663,11.794656660134681,6.680655839865321,23.290361924211485,0.026890169491525423,0.626281779661017,14.556476202632176,5.230315407306558,20.44474699341956,5.128205128205128,7.476741547538009,,88.14,12.83,14.556387565237124,8.863739505216017e-05,CONSISTENT,29.5±1.3 kg,22.5,"Unknown — Changsha DBN group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0100,Barley::RealV6_大麦_sample7,Barley,大麦,7,4,growing,29.5,0.79326,18.4753125,18.4753125,2.569223655926776,4.576750833333329,11.329338010739896,7.145974489260105,23.290361924211485,0.026890169491525423,0.626281779661017,14.556476202632176,5.230315407306558,20.44474699341956,5.128205128205128,7.476741547538009,,88.14,12.83,14.556387565237124,8.863739505216017e-05,CONSISTENT,29.5±1.3 kg,22.5,"Unknown — Changsha DBN group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0101,Barley::RealV6_大麦_sample7,Barley,大麦,7,5,growing,29.5,0.79326,18.4753125,18.4753125,2.489612619442474,4.459782999999995,11.525916880557531,6.94939561944247,23.290361924211485,0.026890169491525423,0.626281779661017,14.556476202632176,5.230315407306558,20.44474699341956,5.128205128205128,7.476741547538009,,88.14,12.83,14.556387565237124,8.863739505216017e-05,CONSISTENT,29.5±1.3 kg,22.5,"Unknown — Changsha DBN group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0102,Barley::RealV6_大麦_sample7,Barley,大麦,7,6,growing,29.5,0.79326,18.4753125,18.4753125,2.082527444036698,3.715083166666671,12.677701889296632,5.797610610703369,23.290361924211485,0.026890169491525423,0.626281779661017,14.556476202632176,5.230315407306558,20.44474699341956,5.128205128205128,7.476741547538009,,88.14,12.83,14.556387565237124,8.863739505216017e-05,CONSISTENT,29.5±1.3 kg,22.5,"Unknown — Changsha DBN group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0103,Barley::RealV6_大麦_sample8,Barley,大麦,8,1,growing,29.5,0.8882000000000002,21.027500000000003,21.027500000000003,3.097193020072397,4.882164,13.048142979927606,7.979357020072397,23.67428507092997,0.030108474576271194,0.7127966101694917,14.79642816933123,3.343841477144787,19.173609547399234,4.64985363656834,5.3704120693537485,,88.82000000000001,13.14,14.793965323125422,0.002462846205808944,CONSISTENT,29.5±1.3 kg,25.0,"Unknown — TRS group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0104,Barley::RealV6_大麦_sample8,Barley,大麦,8,2,growing,29.5,0.8882000000000002,21.027500000000003,21.027500000000003,3.04203163374683,4.8606555,13.124812866253173,7.90268713374683,23.67428507092997,0.030108474576271194,0.7127966101694917,14.79642816933123,3.343841477144787,19.173609547399234,4.64985363656834,5.3704120693537485,,88.82000000000001,13.14,14.793965323125422,0.002462846205808944,CONSISTENT,29.5±1.3 kg,25.0,"Unknown — TRS group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0105,Barley::RealV6_大麦_sample8,Barley,大麦,8,3,growing,29.5,0.8882000000000002,21.027500000000003,21.027500000000003,2.210263993287938,4.0919175,14.725318506712066,6.302181493287938,23.67428507092997,0.030108474576271194,0.7127966101694917,14.79642816933123,3.343841477144787,19.173609547399234,4.64985363656834,5.3704120693537485,,88.82000000000001,13.14,14.793965323125422,0.002462846205808944,CONSISTENT,29.5±1.3 kg,25.0,"Unknown — TRS group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0106,Barley::RealV6_大麦_sample8,Barley,大麦,8,4,growing,29.5,0.8882000000000002,21.027500000000003,21.027500000000003,2.406045153977804,6.142618499999999,12.4788363460222,8.548663653977803,23.67428507092997,0.030108474576271194,0.7127966101694917,14.79642816933123,3.343841477144787,19.173609547399234,4.64985363656834,5.3704120693537485,,88.82000000000001,13.14,14.793965323125422,0.002462846205808944,CONSISTENT,29.5±1.3 kg,25.0,"Unknown — TRS group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0107,Barley::RealV6_大麦_sample8,Barley,大麦,8,5,growing,29.5,0.8882000000000002,21.027500000000003,21.027500000000003,2.770834519128181,6.167669166666673,12.088996314205149,8.938503685794855,23.67428507092997,0.030108474576271194,0.7127966101694917,14.79642816933123,3.343841477144787,19.173609547399234,4.64985363656834,5.3704120693537485,,88.82000000000001,13.14,14.793965323125422,0.002462846205808944,CONSISTENT,29.5±1.3 kg,25.0,"Unknown — TRS group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0108,Barley::RealV6_大麦_sample8,Barley,大麦,8,6,growing,29.5,0.8882000000000002,21.027500000000003,21.027500000000003,2.901700134848637,4.545757499999994,13.580042365151371,7.447457634848631,23.67428507092997,0.030108474576271194,0.7127966101694917,14.79642816933123,3.343841477144787,19.173609547399234,4.64985363656834,5.3704120693537485,,88.82000000000001,13.14,14.793965323125422,0.002462846205808944,CONSISTENT,29.5±1.3 kg,25.0,"Unknown — TRS group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0109,Barley::RealV6_大麦_sample9,Barley,大麦,9,1,growing,29.5,1.0611599999999999,24.551249999999996,24.551249999999996,3.576917056530219,5.242626,15.731706943469778,8.819543056530218,23.136237702137283,0.035971525423728806,0.8322457627118642,14.460148563835803,4.0370914847902295,20.502092050209203,4.512043424177316,5.14531267669343,,88.42999999999999,12.79,14.463417392287685,-0.003268828451881589,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — MUYUAN, Henan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0110,Barley::RealV6_大麦_sample9,Barley,大麦,9,2,growing,29.5,1.0611599999999999,24.551249999999996,24.551249999999996,3.323323497048312,5.749004500000003,15.47892200295168,9.072327997048315,23.136237702137283,0.035971525423728806,0.8322457627118642,14.460148563835803,4.0370914847902295,20.502092050209203,4.512043424177316,5.14531267669343,,88.42999999999999,12.79,14.463417392287685,-0.003268828451881589,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — MUYUAN, Henan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0111,Barley::RealV6_大麦_sample9,Barley,大麦,9,3,growing,29.5,1.0611599999999999,24.551249999999996,24.551249999999996,3.397340916375544,4.087103166666664,17.066805916957787,7.4844440830422085,23.136237702137283,0.035971525423728806,0.8322457627118642,14.460148563835803,4.0370914847902295,20.502092050209203,4.512043424177316,5.14531267669343,,88.42999999999999,12.79,14.463417392287685,-0.003268828451881589,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — MUYUAN, Henan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0112,Barley::RealV6_大麦_sample9,Barley,大麦,9,4,growing,29.5,1.0611599999999999,24.551249999999996,24.551249999999996,3.534008853594155,5.895683666666663,15.121557479739177,9.429692520260819,23.136237702137283,0.035971525423728806,0.8322457627118642,14.460148563835803,4.0370914847902295,20.502092050209203,4.512043424177316,5.14531267669343,,88.42999999999999,12.79,14.463417392287685,-0.003268828451881589,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — MUYUAN, Henan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0113,Barley::RealV6_大麦_sample9,Barley,大麦,9,5,growing,29.5,1.0611599999999999,24.551249999999996,24.551249999999996,3.563186451954189,5.008404333333338,15.979659214712468,8.571590785287528,23.136237702137283,0.035971525423728806,0.8322457627118642,14.460148563835803,4.0370914847902295,20.502092050209203,4.512043424177316,5.14531267669343,,88.42999999999999,12.79,14.463417392287685,-0.003268828451881589,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — MUYUAN, Henan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0114,Barley::RealV6_大麦_sample9,Barley,大麦,9,6,growing,29.5,1.0611599999999999,24.551249999999996,24.551249999999996,2.806668893129773,3.468671499999997,18.275909606870226,6.27534039312977,23.136237702137283,0.035971525423728806,0.8322457627118642,14.460148563835803,4.0370914847902295,20.502092050209203,4.512043424177316,5.14531267669343,,88.42999999999999,12.79,14.463417392287685,-0.003268828451881589,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — MUYUAN, Henan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0115,Barley::RealV6_大麦_sample10,Barley,大麦,10,1,growing,29.5,1.0557599999999998,23.481749999999998,23.481749999999998,3.555689140966679,6.044360000000007,13.881700859033312,9.600049140966686,22.241560581950445,0.03578847457627118,0.7959915254237288,13.900975363719029,2.648329165719482,20.913844055467152,5.433052966583314,5.239827233462151,,87.97999999999999,12.23,13.90088656512844,8.879859058907869e-05,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — JIUDING Group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0116,Barley::RealV6_大麦_sample10,Barley,大麦,10,2,growing,29.5,1.0557599999999998,23.481749999999998,23.481749999999998,2.978147931248075,5.2179795,15.285622568751922,8.196127431248076,22.241560581950445,0.03578847457627118,0.7959915254237288,13.900975363719029,2.648329165719482,20.913844055467152,5.433052966583314,5.239827233462151,,87.97999999999999,12.23,13.90088656512844,8.879859058907869e-05,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — JIUDING Group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0117,Barley::RealV6_大麦_sample10,Barley,大麦,10,3,growing,29.5,1.0557599999999998,23.481749999999998,23.481749999999998,2.828960166875926,4.354630000000003,16.298159833124068,7.183590166875929,22.241560581950445,0.03578847457627118,0.7959915254237288,13.900975363719029,2.648329165719482,20.913844055467152,5.433052966583314,5.239827233462151,,87.97999999999999,12.23,13.90088656512844,8.879859058907869e-05,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — JIUDING Group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0118,Barley::RealV6_大麦_sample10,Barley,大麦,10,4,growing,29.5,1.0557599999999998,23.481749999999998,23.481749999999998,3.737361052458485,5.729652499999999,14.014736447541514,9.467013552458484,22.241560581950445,0.03578847457627118,0.7959915254237288,13.900975363719029,2.648329165719482,20.913844055467152,5.433052966583314,5.239827233462151,,87.97999999999999,12.23,13.90088656512844,8.879859058907869e-05,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — JIUDING Group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
REALV6R_0119,Barley::RealV6_大麦_sample10,Barley,大麦,10,5,growing,29.5,1.0557599999999998,23.481749999999998,23.481749999999998,3.138112151760911,6.378417499999994,13.965220348239093,9.516529651760905,22.241560581950445,0.03578847457627118,0.7959915254237288,13.900975363719029,2.648329165719482,20.913844055467152,5.433052966583314,5.239827233462151,,87.97999999999999,12.23,13.90088656512844,8.879859058907869e-05,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — JIUDING Group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0120,Barley::RealV6_大麦_sample10,Barley,大麦,10,6,growing,29.5,1.0557599999999998,23.481749999999998,23.481749999999998,2.999462255389715,6.591869166666662,13.89041857794362,9.591331422056378,22.241560581950445,0.03578847457627118,0.7959915254237288,13.900975363719029,2.648329165719482,20.913844055467152,5.433052966583314,5.239827233462151,,87.97999999999999,12.23,13.90088656512844,8.879859058907869e-05,CONSISTENT,29.5±1.3 kg,30.0,"Unknown — JIUDING Group, Hunan, China",Barley paper Table 4,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0487,Wheat::RealV6_小麦_sample1,Wheat,小麦,1,1,growing,50.0,0.77688,20.247450738916232,20.247450738916232,1.232950447635006,5.279316000000008,13.735184291281218,6.512266447635014,26.06252025913427,0.0155376,0.4049490147783246,16.28907516195892,5.189990732159408,14.805375347544022,4.494902687673772,3.151065801668212,,86.32,14.06,16.28822984244671,0.0008453195122086754,CONSISTENT,50.0±1.7 kg,22.5,安徽阜阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0488,Wheat::RealV6_小麦_sample1,Wheat,小麦,1,2,growing,50.0,0.77688,20.247450738916232,20.247450738916232,1.622774324876439,2.848380333333331,15.776296080706462,4.47115465820977,26.06252025913427,0.0155376,0.4049490147783246,16.28907516195892,5.189990732159408,14.805375347544022,4.494902687673772,3.151065801668212,,86.32,14.06,16.28822984244671,0.0008453195122086754,CONSISTENT,50.0±1.7 kg,22.5,安徽阜阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0489,Wheat::RealV6_小麦_sample1,Wheat,小麦,1,3,growing,50.0,0.77688,20.247450738916232,20.247450738916232,2.899344756164969,3.544261833333338,13.803844149417925,6.443606589498307,26.06252025913427,0.0155376,0.4049490147783246,16.28907516195892,5.189990732159408,14.805375347544022,4.494902687673772,3.151065801668212,,86.32,14.06,16.28822984244671,0.0008453195122086754,CONSISTENT,50.0±1.7 kg,22.5,安徽阜阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,1.7763568394002505e-15
REALV6R_0490,Wheat::RealV6_小麦_sample1,Wheat,小麦,1,4,growing,50.0,0.77688,20.247450738916232,20.247450738916232,2.575112768690435,2.6564505,15.015887470225797,5.231563268690435,26.06252025913427,0.0155376,0.4049490147783246,16.28907516195892,5.189990732159408,14.805375347544022,4.494902687673772,3.151065801668212,,86.32,14.06,16.28822984244671,0.0008453195122086754,CONSISTENT,50.0±1.7 kg,22.5,安徽阜阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,0.0
REALV6R_0491,Wheat::RealV6_小麦_sample1,Wheat,小麦,1,5,growing,50.0,0.77688,20.247450738916232,20.247450738916232,2.254133531809325,3.738186666666669,14.255130540440238,5.992320198475994,26.06252025913427,0.0155376,0.4049490147783246,16.28907516195892,5.189990732159408,14.805375347544022,4.494902687673772,3.151065801668212,,86.32,14.06,16.28822984244671,0.0008453195122086754,CONSISTENT,50.0±1.7 kg,22.5,安徽阜阳,小麦论文 表2-2,MISSING_IN_TARGET__IMPUTED_906_TRAINING_MEDIAN,REPORTED_INITIAL_BW__NOT_DMI_BACKCALCULATION,RETROSPECTIVE_PRE_FN_UN_LAB_INFORMATION,TARGET_DM_CP_N_HARMONIZED_AND_CHEMISTRY_CROSSCHECKED,-1.7763568394002505e-15
