Architecture,Method,Budget,n_realizations,Primary_mean,Primary_SD,Primary_q025,Primary_median,Primary_q975,FN_RMSE_mean,FN_MAE_mean,FN_Bias_mean,FN_R2_mean,UN_RMSE_mean,UN_MAE_mean,UN_Bias_mean,UN_R2_mean,Rank_method_within_arch_budget,Rank_overall_arch_method_within_budget
MLR+RF,TargetOnlyElasticNet,9,504,0.5334004810015021,0.0492003293501292,0.44997073499003,0.5277365940645724,0.6315683637996881,1.7059818485176597,1.1351210817484263,-0.6069282388694529,0.7162622675611972,2.314847433821379,1.7448886627972031,0.2439242161326806,0.6915574050732305,1.0,1.0
MLR+RF,TargetOnlyElasticNet,12,504,0.6281633260050227,0.07474803192080154,0.5056204443538008,0.6250608702599614,0.7797057644771579,1.7814725328691203,1.2289756297048142,-0.6236203782436847,0.6807652290832247,3.031197441760387,2.3795421791994373,-0.4116569808980535,0.4418899145522646,5.0,19.0
MLR+RF,TargetOnlyElasticNet,15,504,0.5712072099292796,0.06813074190606808,0.4595935421398744,0.5640517638530274,0.7130180223650042,1.60482269468832,1.2956213308506064,0.19462911067625704,0.7260242688339702,2.77662831270928,2.0901233523813056,-0.9922304398134439,0.5524474732521575,2.0,12.0
MLR+RF,TargetOnlyElasticNet,18,504,0.4851261556583902,0.04201840344953363,0.4240811653349239,0.47709446758843366,0.5782386573344138,1.4486232249457238,1.0944320790870883,0.4044113233042726,0.7816520191293098,2.2433739325234705,1.7130526028116388,0.17269841287269685,0.6958632105983429,2.0,4.0
MLR+RF,TargetOnlyElasticNet,21,504,0.46569084385824683,0.04136798405817274,0.40886188152160435,0.4595867312746128,0.5703752887704872,1.309503617044216,0.9652825894587486,0.12777141153050917,0.8244520240511206,2.2621974232087756,1.7463125702190854,0.1297450633581182,0.6963496804346524,3.0,4.0
MLR+RF,TargetOnlyRF,3,504,0.8719141729739334,0.07955109318241595,0.7437691122635604,0.8650804705069159,1.0382080870643655,2.7363940406175877,2.301284871961941,1.2498376892257803,0.2491041929848791,3.853985187684554,3.317861043295768,2.236818128960554,0.09665828800295899,6.0,19.0
MLR+RF,TargetOnlyRF,6,504,0.6316549741773023,0.05347452916230677,0.5524621785363887,0.6280605959318966,0.7429116781976347,2.132366996473404,1.4754656713653778,0.11966555495103355,0.5493535706130006,2.5909258064017755,1.9705947533190196,0.26126873946557566,0.5916295992766591,5.0,13.0
MLR+RF,TargetOnlyRF,9,504,0.6240809083835109,0.044202975971278056,0.5513317814433111,0.6231381162547233,0.7057345569783036,2.103092306493822,1.417452564820696,-0.49283618902589965,0.5692352786812842,2.5648263715635697,1.9700790308838563,0.2601207848591877,0.623014148335061,5.0,14.0
MLR+RF,TargetOnlyRF,12,504,0.6199650734709912,0.06505131372046336,0.501187212234214,0.6226287289271444,0.7640972540800004,1.9723155689141172,1.2558004765464406,-0.40774279090376425,0.605902393471539,2.7046318414160053,2.076080009420954,0.036531257240102415,0.5608279842799261,3.0,17.0
MLR+RF,TargetOnlyRF,15,504,0.5745961968279476,0.050011297569957903,0.4780806890641218,0.5750465718614417,0.6735892919287784,1.755304347186756,1.336716535015982,0.27788874137155406,0.6723356162470845,2.6041364607101767,1.8845168391876517,-0.5269537924321572,0.6118338079010066,3.0,13.0
MLR+RF,TargetOnlyRF,18,504,0.5078431495587464,0.040265139197331705,0.4456706702650524,0.5048124354272367,0.597101145971485,1.5048781211877833,1.1094750736974908,0.17436105394140422,0.7638018720788109,2.3639477286072927,1.7055264764685938,0.1332102579719035,0.6650744109506332,4.0,10.0
MLR+RF,TargetOnlyRF,21,504,0.4879850294477558,0.039325880016276925,0.4206170407105143,0.48446845073322053,0.5758091121010571,1.4054245132513263,0.9996365562881275,0.18692919073982153,0.7977623688577887,2.3259488464885383,1.689802665783437,0.11123211288380895,0.6805654777399726,4.0,11.0
MLR+RF,TargetOnlyRidge,3,504,0.62700155797508,0.09112315862009955,0.5040760347253926,0.6071634722063243,0.7846890151505577,1.4915924101070717,1.045314528665204,-0.35952620379362,0.775288141274513,3.4097763011747713,2.744399443416088,0.7995654306218738,0.28983272752342787,2.0,2.0
MLR+RF,TargetOnlyRidge,6,504,0.616533361431476,0.1128691685034949,0.47025089205991216,0.5911974608148424,0.9130750437402071,1.7211910419615388,1.1184987450413528,0.08967800173230367,0.7051998234079492,3.011672940421171,2.3423132378336486,0.4763408135482725,0.41581653612762154,3.0,9.0
MLR+RF,TargetOnlyRidge,9,504,0.5391211548706402,0.049832169264751,0.45701400808533194,0.534228416552222,0.6444311981573517,1.7401872434831283,1.1590660129200656,-0.6509505851885495,0.7046553554094263,2.3183471470345305,1.7568083915579493,0.24951225787134249,0.6907229186205801,3.0,3.0
MLR+RF,TargetOnlyRidge,12,504,0.6271154584764607,0.07435570548081591,0.5023148779535082,0.6236957545249558,0.7804699449886037,1.7817870338649693,1.2343771117777642,-0.6193997732814055,0.680127315136074,3.021735540821231,2.3748661528497257,-0.4084267002431126,0.4460554386234146,4.0,18.0
MLR+RF,TargetOnlyRidge,15,504,0.5774690046950389,0.07054696659284032,0.4632407547448514,0.5691818743031802,0.7239351992748818,1.610234752243344,1.2951941872174493,0.16419049975682476,0.7244963373047872,2.8233956590991043,2.13966562396117,-1.053355605700179,0.5362978131379366,4.0,15.0
MLR+RF,TargetOnlyRidge,18,504,0.4877112991759474,0.04409969707360761,0.4220808815017788,0.47871334972743773,0.583439098106109,1.4616986295240995,1.1105962085695424,0.4031867408533794,0.7775505550760131,2.24814843551104,1.7182459115078523,0.16007995707065573,0.6940421721819836,3.0,5.0
MLR+RF,TargetOnlyRidge,21,504,0.4628268747937483,0.04296559682623418,0.4018715248042935,0.45670977141439417,0.5675761747301643,1.2979840729706558,0.9729631851578066,0.10676496035356209,0.8275672969986922,2.252931676746561,1.7265493394668916,0.09535463701544285,0.6981669816838146,2.0,2.0
MLR+RF,TargetWeightedFullRF,3,504,0.8592826477046374,0.02711881800305697,0.8101996625926619,0.8610377565276052,0.9005087418405002,1.712335141398421,1.1459638313652047,0.6197650652307254,0.707310002131969,5.117821711956281,3.9257903841671618,3.401781357196534,-0.5493606074719452,5.0,16.0
MLR+RF,TargetWeightedFullRF,6,504,0.822342539439584,0.046862522910157446,0.7490425541880583,0.8157978632968933,0.9211325549797368,1.7356979032792885,1.1461729457574443,0.5480030672215107,0.7032431862242435,4.767808212128278,3.5602601359114474,3.034564952754246,-0.37097246510890497,7.0,23.0
MLR+RF,TargetWeightedFullRF,9,504,0.781411056478695,0.026346461567509888,0.7290771555681319,0.7824336922490482,0.8312294841075939,1.6093008077657855,1.0791259366447856,0.4050100786493991,0.751082422360502,4.584121959282368,3.4228320896445377,2.7183246815166227,-0.20007106839568317,6.0,21.0
MLR+RF,TargetWeightedFullRF,12,504,0.7777560423302932,0.048536088711678416,0.7015734740954899,0.7705112903987705,0.8818910213086194,1.4019615347758712,0.9614997443887299,0.4400915952994374,0.8039837219753668,4.830539781527417,3.4733902183228715,2.4953530390276284,-0.37997111735506706,6.0,22.0
MLR+RF,TargetWeightedFullRF,15,504,0.6944062878123449,0.03934037696596451,0.6261758184554062,0.6908624368384668,0.7854862203197488,1.5036234374535784,1.0095915611038864,0.49322961529185017,0.7615517691465609,3.9751704699855996,2.866175126220403,1.8265460119966754,0.10733009592796454,6.0,23.0
MLR+RF,TargetWeightedFullRF,18,504,0.7342037524545503,0.03529311879279583,0.6703190913558671,0.7325169243398912,0.8044705305595362,1.6259859536088048,1.1047809969633227,0.6646982587417568,0.7257925390175874,4.154481775896854,3.0141566632035794,2.5030519023340903,-0.02376281746464907,6.0,24.0
MLR+RF,TargetWeightedFullRF,21,504,0.6705348385856973,0.03968999685447687,0.5978894787432713,0.6683064045601187,0.7481510596056735,1.574310266865501,1.0560570094741117,0.5663080226648426,0.7467926829972583,3.674463764210598,2.6495716447607243,2.0573800529091826,0.2114631668927981,6.0,21.0
TabM,Affine,3,504,0.6397418934271447,0.043888369259591026,0.5795471528966423,0.6278401681353845,0.7410471467037176,1.9324958474911793,1.2990651828072723,0.4056647882557025,0.6263429407923015,2.9286336289263564,2.2571698814732195,-0.241781490077359,0.48640548967112607,2.0,7.0
TabM,Affine,6,504,0.6379015342060056,0.061334271610116904,0.5582578655340352,0.6256178299504627,0.786362700795013,1.878460912186677,1.1874409007029962,0.06618128707666496,0.6527001712068694,2.9851933461978497,2.3891894461159318,1.2958286920307254,0.4211503826134083,4.0,15.0
TabM,Affine,9,504,0.6396166438522178,0.048325586068892694,0.5802427422600855,0.6236700312951177,0.7524970383013839,1.8560233382658564,1.2045624091854314,0.07794735744957479,0.6498353750578066,3.030069076697117,2.2893348651669765,0.813932395298967,0.4328929744463254,5.0,19.0
TabM,Affine,12,504,0.6081942399391917,0.03616880010273889,0.5588642441536317,0.6011786150174516,0.6931802898435098,1.8317906462376394,1.2171350249104433,-0.44630967802957133,0.6655254092884454,2.791463183738822,2.1260703747097196,0.38397805441407856,0.5043345677038948,5.0,14.0
TabM,Affine,15,504,0.570369475964457,0.01456053018090043,0.5528516753683942,0.5668229246010235,0.6050668619530575,1.7179409047931553,1.1134672888870072,-0.22556990316068395,0.6866435418954129,2.6177591183741717,1.9573706668244095,0.17517852796496924,0.608456467961896,4.0,11.0
TabM,Affine,18,504,0.5622030812408263,0.015264366268469293,0.5458904885534408,0.5583267498246945,0.6019875555546034,1.7906735437289212,1.1484753987594596,-0.014294560322180194,0.6676013048820983,2.4498024852898967,1.8165353050341548,0.3203867151212625,0.6429104575985011,5.0,18.0
TabM,Affine,21,504,0.5963900803395222,0.011016107824666119,0.5828953551107781,0.5936956566011513,0.6225286861264324,1.8089433546094977,1.1977200852129521,-0.2307056971938464,0.6688308341000522,2.720253040705488,1.9159157861113727,-0.36014580204473634,0.6048483334944249,5.0,19.0
TabM,CG-HPP,3,504,0.6297587177048677,0.04196861244677667,0.5693893106715445,0.6220694409564785,0.7219871692544577,1.9720442342603108,1.288993166772313,0.4320897936807682,0.6106817855358295,2.789488530249689,2.133543416442711,-0.2926044087618096,0.5339671970139571,1.0,5.0
TabM,CG-HPP,6,504,0.6088197223415295,0.07349973619662968,0.5103046097178492,0.5868716141732002,0.7677639017391935,1.8911026297341142,1.1468571084360717,0.0735558133204691,0.6476122314305164,2.717348127974368,2.103729477308284,1.2185026548516749,0.5126573472478567,1.0,6.0
TabM,CG-HPP,9,504,0.5554311481115115,0.05414495230997742,0.4763525822851971,0.5436040239830728,0.6819263701934384,1.4883450936575833,0.94071928964797,0.08173305099327124,0.7744822752423985,2.7966683635007676,2.06163967304172,0.7828960516596445,0.5128537777017144,1.0,5.0
TabM,CG-HPP,12,504,0.47798733508693053,0.045746418563258895,0.40585216766386895,0.4708179070514129,0.5745882656280712,1.3446209818909292,0.8153858704865452,-0.27180470886195185,0.8193491498202614,2.321206296947654,1.7518469013310343,0.14121581537115915,0.6524721741237465,1.0,1.0
TabM,CG-HPP,15,504,0.458356509956304,0.04172433138467223,0.39179755039058983,0.45366794674694244,0.5398911115638347,1.192547901876595,0.7354005329089093,-0.21315042647215204,0.8486880301218875,2.3557079422376552,1.7685463092662048,-0.059471600643551406,0.6765872157647866,1.0,2.0
TabM,CG-HPP,18,504,0.4194434033584648,0.0311618775737517,0.37028867461578235,0.41597698762228563,0.4961709856059988,1.2698172091168098,0.8105868973960846,-0.07232225388538983,0.8321828916734038,1.916407765975526,1.4049846766347887,0.2174807749903193,0.7782935333645888,1.0,2.0
TabM,CG-HPP,21,504,0.4682031051024515,0.04306274537373851,0.40113707771582624,0.462236634374968,0.5629593707546493,1.2705019455920161,0.8170791451206345,-0.2946468223029799,0.836290799700638,2.3361556123289744,1.6118047816283858,-0.3562260305379457,0.7018604295525308,1.0,5.0
TabM,Mean,3,504,1.0497637107844562,0.14063998522064555,0.8459564753556508,1.036933739265012,1.3679492802037396,1.8736323136382147,1.216200103281233,0.23590198418023733,0.6484031292990735,6.544935083922791,5.942658113554278,-4.516473007353726,-1.6060267898903131,8.0,31.0
TabM,Mean,6,504,0.8399534531343483,0.026782728757900474,0.8146424505440284,0.8322593279600605,0.9116242036113087,1.862764870205846,1.1806226979786458,0.01973277464808654,0.6585942113035524,4.749402339733425,3.9906802898662845,-0.5473068112229456,-0.42518252807561097,6.0,24.0
TabM,Mean,9,504,0.8479982008946877,0.01691488340845946,0.8347201386743397,0.8415643062255327,0.9020950203958125,1.8392467234726109,1.1493183655542294,0.11457617825753705,0.6571068332631467,4.850334486288607,3.7887044073383533,0.48770542168311976,-0.4334335116647398,6.0,26.0
TabM,Mean,12,504,0.8406707797450815,0.013116543297859929,0.8238967299736076,0.8380268423205841,0.8710001402400533,1.832371877166453,1.192567633672147,-0.43927017479084424,0.6654301288493368,4.796334591779577,3.930726026627759,-0.20947949384822778,-0.4456557613032384,7.0,27.0
TabM,Mean,15,504,0.8225014887449494,0.02342808029457511,0.7937377274946033,0.8173938422922674,0.8757686572776946,1.7299347416305744,1.0463622239596677,-0.11149502365208794,0.6822965473358467,4.776905385595801,4.122919122697033,-1.3286723953616077,-0.30343681968576225,7.0,27.0
TabM,Mean,18,504,0.8088283191356143,0.009496082006627308,0.7996682568172948,0.805276291729279,0.8347025701983289,1.8084295764282472,1.1086275113588162,0.03279989933952957,0.6609880962073604,4.553715446268316,3.7833555382345163,-0.4424261454639707,-0.23078165359668662,7.0,26.0
TabM,Mean,21,504,0.8364403281889379,0.010588865735265632,0.8243603610852963,0.8330649203207781,0.8616676298483272,1.8259525198377722,1.1267392584925682,-0.20461084911373406,0.6625855381643503,4.768442648915339,4.065281603007317,-0.7637846519498612,-0.21330248964110746,7.0,28.0
TabM,NoUpdate,3,504,0.9627358287356238,0.0,0.9627358287356238,0.9627358287356238,0.9627358287356238,1.9474441902501904,1.3304356067503595,0.7293024956119111,0.6211271270037716,5.695168013759537,3.846493388108662,3.391397576453197,-0.9158462850995964,7.0,27.0
TabM,NoUpdate,6,504,0.973429441776019,0.0,0.973429441776019,0.973429441776019,0.973429441776019,1.9738827160354868,1.3561828439568484,0.7228265691871616,0.6167858053190546,5.7519828448339405,3.8593877410867257,3.504206127604004,-1.0856608090707789,8.0,31.0
TabM,NoUpdate,9,504,0.9956376117091376,0.0,0.9956376117091376,0.9956376117091376,0.9956376117091376,1.954014178557593,1.3320513425754723,0.7328572170600113,0.6131881678565455,5.970214911082974,4.0270210945085285,3.5885268931258256,-1.170326200196541,8.0,31.0
TabM,NoUpdate,12,504,0.9760035051443564,0.0,0.9760035051443564,0.9760035051443564,0.9760035051443564,1.8790497495730183,1.2905248291156652,0.6635997697873963,0.6486356854149979,5.901319443355681,3.894395437433073,3.5126686214628937,-1.188007775513099,8.0,31.0
TabM,NoUpdate,15,504,0.9399944836345772,0.0,0.9399944836345772,0.9399944836345772,0.9399944836345772,1.85529082238109,1.2487687600610338,0.7031472065204601,0.6346167091988799,5.622508200957305,3.786122460935061,3.321280357679978,-0.802504578881277,8.0,30.0
TabM,NoUpdate,18,504,0.9576293755145124,0.0,0.9576293755145124,0.9576293755145124,0.9576293755145124,1.9387521879374152,1.3128028546592447,0.7280133992995027,0.610397173446955,5.662765137972759,3.7825139535332464,3.4527794270434136,-0.9027192323581232,8.0,31.0
TabM,NoUpdate,21,504,0.968060579657461,0.0,0.968060579657461,0.968060579657461,0.968060579657461,1.9302807456179625,1.2900103888393963,0.6743076188654371,0.6229628572147474,5.764115002628794,3.8106696622958216,3.364034294377528,-0.7722858521361202,8.0,31.0
TabM,TargetOnlyElasticNet,3,504,0.9485824157850832,0.12192272235710369,0.7374233103141898,0.9187196082479712,1.2530321678150558,2.974140270582861,2.3795616476782953,-1.3043137910404774,0.09080306931058076,4.196713831112083,3.39139129535042,-0.16968025080110635,-0.12824725559301436,5.0,24.0
TabM,TargetOnlyElasticNet,6,504,0.6350781469528674,0.10288115118023317,0.4953964200014679,0.6196669785495462,0.8720743028622036,1.6851141689641296,1.0741951775543372,-0.05690054307626111,0.717486296492777,3.220028052547113,2.5992795131842685,0.4295671896944109,0.3022508786547925,3.0,14.0
TabM,TargetOnlyElasticNet,9,504,0.5650027946026979,0.10541441281883014,0.4344542912040702,0.532728372920565,0.7908705788079189,1.4931152670550782,1.0753997740689851,-0.08232405816696159,0.7723583051779903,2.872851359754637,2.210849666410319,0.6625939960407297,0.4581788732372617,3.0,8.0
TabM,TargetOnlyElasticNet,12,504,0.6011832994392434,0.08945872411006514,0.4647079384324576,0.5867047100302425,0.793752459375331,1.7156096132081928,1.1989117063204615,-0.713634959486924,0.7037098338589594,2.88672521445098,2.294710848365695,-0.3226736337688614,0.4434091585630058,4.0,13.0
TabM,TargetOnlyElasticNet,15,504,0.5698532953459924,0.07260737513088479,0.4432616091690448,0.5696819173123129,0.717988434756844,1.553807122990191,1.2211625650295503,-0.04681063290101005,0.742062395022034,2.8333371065545614,2.17020168117477,-0.31419114952206356,0.5227831337848373,3.0,10.0
TabM,TargetOnlyElasticNet,18,504,0.5059676395643667,0.06231434703029122,0.4175980721780531,0.4889441615388629,0.6482730954801724,1.358753284775075,1.030823345944042,0.19982767918087233,0.8079347104740466,2.5436562621597076,1.9771705142513631,0.3139118724878513,0.5983963956225697,2.0,9.0
TabM,TargetOnlyElasticNet,21,504,0.47727922610235485,0.04762509432793609,0.4054540305806624,0.47050991146354826,0.5816933765205062,1.3159088022063594,0.9604590606618041,-0.09289136718051,0.8244142508875416,2.353587621540182,1.6664126723285198,-0.36251616356652183,0.6964004488668947,3.0,10.0
TabM,TargetOnlyRF,3,504,0.9100581343218985,0.09906724332432318,0.7621092565589473,0.893939923439775,1.128424927276003,2.7897051510078326,2.3436777177849346,1.3451607993884898,0.21603993159689083,4.111598763054984,3.5555515185877815,2.499365337144984,-0.045381159762376666,4.0,22.0
TabM,TargetOnlyRF,6,504,0.706357778819991,0.08017292716707908,0.5755939344561577,0.7006603263202775,0.8779981928881754,2.241391940740704,1.6624915491540881,0.5907997586728926,0.5029116797256148,3.0892566331574924,2.5242082874997016,1.8871902352618843,0.3769441964201728,5.0,20.0
TabM,TargetOnlyRF,9,504,0.5714962977931636,0.05043918870960496,0.48861811359788637,0.5637315312140363,0.6871456226384721,1.7949650015216672,1.213762983687888,0.00896303474569627,0.6698716700746289,2.5242251232441744,1.9249578823758988,0.47707645091599826,0.6063063570139697,4.0,10.0
TabM,TargetOnlyRF,12,504,0.5771262633043099,0.04832992853758868,0.4802170930630213,0.5765859035186806,0.6671371026559182,1.9601932748377935,1.361036711020489,-0.06782285404719676,0.6134427506379505,2.3512981855746875,1.8259336854920842,0.20872854031178065,0.6473327972116222,2.0,8.0
TabM,TargetOnlyRF,15,504,0.5676043344152331,0.050669902211718014,0.4832473237845588,0.5622575355237154,0.6734721422267587,1.7362883284389232,1.2917980444536794,0.2786359335564363,0.6753244006379698,2.569307515184392,1.9517769548333972,0.08891776625977202,0.617068001741243,2.0,9.0
TabM,TargetOnlyRF,18,504,0.5085069149516642,0.04572536546905749,0.4399285906634776,0.49970534522873367,0.6175919685572194,1.4329350420786515,1.040232949521578,0.28365003981836195,0.7862938163751646,2.466118290075274,1.8347551258252894,0.48332975027833097,0.6308131632043533,3.0,11.0
TabM,TargetOnlyRF,21,504,0.5043203042807346,0.041701164994304984,0.43763662817463456,0.49854856287144306,0.5989545790719337,1.3662257309486217,0.9329478739415898,-0.134488062732791,0.8100883917489897,2.5194269005250596,1.779201077879852,-0.27417739304734995,0.65544732225604,4.0,14.0
TabM,TargetOnlyRidge,3,504,0.9616778672016029,0.11796438953525812,0.7799349488576077,0.9301391095339449,1.2668247147863347,3.0375394725958533,2.4431031298873975,-1.4446614408166798,0.05426634235750464,4.224702083216714,3.411851630360544,-0.38254898601340775,-0.13159874057889223,6.0,26.0
TabM,TargetOnlyRidge,6,504,0.6126251347145204,0.08569751068993085,0.48686784912286635,0.6035191220748297,0.8091880499574288,1.6576071645957344,1.0644037102627126,-0.06417966080123189,0.7258580647088955,3.0631934269255336,2.471776394114506,0.5214918334544582,0.3823588582517323,2.0,7.0
TabM,TargetOnlyRidge,9,504,0.5623489056724977,0.09782784560417408,0.4338630483410744,0.5372934876325739,0.7716634650928166,1.4975508020557298,1.0836884548152779,-0.08716273323291648,0.7708567681842586,2.844009295845414,2.1969710375369336,0.7227406109179428,0.47436370637370123,2.0,7.0
TabM,TargetOnlyRidge,12,504,0.5987131507838143,0.08293296228670108,0.4615285834854943,0.5876781190239211,0.7820922188830354,1.7127199874809373,1.2106265292968135,-0.7010660874051452,0.7044460820443965,2.869288157839979,2.281185893457634,-0.32587893899611925,0.45416284218669056,3.0,12.0
TabM,TargetOnlyRidge,15,504,0.5837282059705582,0.07477700742823987,0.4528414379338185,0.5830944694970026,0.7326095974949385,1.5909727985972872,1.250062517589654,-0.08824279391898836,0.7295338514903814,2.90321763259649,2.2334262877928053,-0.3719405503929482,0.498606432823322,5.0,17.0
TabM,TargetOnlyRidge,18,504,0.5113477396637269,0.06554385006535804,0.41657270762715015,0.49593298292782784,0.6533392223951564,1.367134204700639,1.0499393198999702,0.1990320348682403,0.805505530302834,2.5788370031307255,2.008529976013748,0.2913260033800178,0.5861443218321715,4.0,12.0
TabM,TargetOnlyRidge,21,504,0.47683297017577403,0.05058211809143933,0.4004228046907285,0.4689984695528332,0.5894023515307629,1.322357078153226,0.9817470469257746,-0.11472446256961386,0.8226586503521791,2.341093323488107,1.6767719370194663,-0.37116148659764625,0.6984531103868021,2.0,9.0
TabM,TargetWeightedFullRF,3,504,0.8506010579988291,0.028913372196153485,0.7968173452766737,0.8488649244731474,0.8989470349178368,1.7395719458434957,1.1553018500235894,0.686980848292688,0.697289129391913,5.006410237965564,3.8544625421261496,3.3579284034374903,-0.48290781579498354,3.0,15.0
TabM,TargetWeightedFullRF,6,504,0.8520883507230848,0.034269565555208534,0.787422038510756,0.8527955952026942,0.9168671843508783,1.7391910351373587,1.1627968354877138,0.5995142103737451,0.7019628530254869,5.019752228955728,3.794298018633722,3.3344250801267195,-0.5925089169508417,7.0,27.0
TabM,TargetWeightedFullRF,9,504,0.8634833080416172,0.03830927207019621,0.7989030744971825,0.8614464349761135,0.9332748931288372,1.674616447199634,1.1310159350775868,0.6833774703292322,0.7156570182258197,5.204626359711738,3.8204941181872503,3.336383496305219,-0.6555024636518972,7.0,28.0
TabM,TargetWeightedFullRF,12,504,0.802344724911535,0.0443528057176101,0.736091133028403,0.7970202119341587,0.8907225650689462,1.5691129782397883,1.0626044958010878,0.5210073057492258,0.7544213084131662,4.818597725316733,3.402104248769253,2.561325402934303,-0.46766550165832865,6.0,23.0
TabM,TargetWeightedFullRF,15,504,0.6820253683731813,0.036956750949741754,0.6139425163869092,0.6802761205636508,0.7597527250334135,1.4467686716974748,0.9542910290270286,0.4059711596372243,0.7774492368791839,3.944573505227508,2.9528361280981423,2.0477429572715677,0.10740695946458444,6.0,21.0
TabM,TargetWeightedFullRF,18,504,0.7147711233303982,0.032390205668372925,0.6540091300096602,0.7166031543432073,0.7769229469949156,1.6266608438231005,1.1083980567904133,0.5626715534352189,0.7254627687652412,3.9859254444876564,2.8938906200643744,2.3806886906122022,0.05283221892242281,6.0,22.0
TabM,TargetWeightedFullRF,21,504,0.6916721153613372,0.036846317554640275,0.6287445620579102,0.6902386859697787,0.7677930649337761,1.5628596188336477,1.024141966002296,0.442602008830501,0.7525888966188918,3.872172198392495,2.7859782696645774,1.840205172277623,0.19535169969331984,6.0,24.0
RF,Affine,3,504,0.6540440027476904,0.055885054134151624,0.5923837766947113,0.6298752264344321,0.7668693605274082,1.665471500366917,1.2145018533597896,-0.14706796080348902,0.7215131971600478,3.4099848312228707,2.6159651033019284,-0.24510995261688878,0.3065825952274597,3.0,11.0
RF,Affine,6,504,0.6611093100859703,0.04833446190253982,0.5927377653178576,0.6563872161056961,0.7609230972600112,1.7740984741328243,1.2868393165180385,0.5863662314371139,0.6889489829550066,3.325318513480625,2.56714558122241,0.19451179193943963,0.3301041926816168,4.0,18.0
RF,Affine,9,504,0.6383706526217751,0.03365416653648906,0.5972707511028471,0.6250698169744545,0.7139583847079407,1.6494433848748749,1.1325636476323075,0.3846917000782172,0.7203333387290338,3.2962524079778768,2.5027681072565557,0.3222710559509657,0.38446378695082084,4.0,18.0
RF,Affine,12,504,0.6104484028139963,0.03285252395642742,0.5771079594038465,0.5969207362285167,0.688028670966585,1.509406997385064,1.1434303447487606,-0.22341963159545716,0.7689436781055394,3.2430853275573632,2.4242579728225504,-0.08091793677833017,0.4095822471258163,5.0,15.0
RF,Affine,15,504,0.6085010962178894,0.014217890107335967,0.5916219954439573,0.6050079231053629,0.6444104686996948,1.4904972419106066,1.1066616904557236,-0.07192239880470784,0.76238051504776,3.25163495045872,2.359199821637365,-0.4837377215841828,0.4217490962767726,5.0,20.0
RF,Affine,18,504,0.6188512717678146,0.015975632642357983,0.5970010565917518,0.6168717538233591,0.6565699823357894,1.5054626804572449,1.0927757987306639,-0.011270582092214357,0.7625722582536507,3.320867201066596,2.362684253635653,-0.8036846761747996,0.4025797047541662,5.0,20.0
RF,Affine,21,504,0.6052257405493482,0.015928536714403068,0.5825030410644151,0.6036415293130759,0.6376510125230358,1.525578330350448,1.1081475986150504,0.10769356318525869,0.7520479386966563,3.1763490762765625,2.253444901122676,-0.7565074340980087,0.4438915457915113,5.0,20.0
RF,CG-HPP,3,504,0.6450261598152481,0.05238356430932139,0.5837414148402891,0.6242753505615984,0.7558424670030359,1.6750051064999218,1.1811696855526377,-0.12823681105799664,0.71828844202489,3.3194045978500446,2.533660837002715,-0.24661694249159646,0.34377688314899757,2.0,8.0
RF,CG-HPP,6,504,0.6017604362243151,0.060042058291559466,0.5092609521013256,0.5986927857628339,0.7192116540448279,1.804137530652083,1.2374414208502378,0.5998742179985598,0.6777435922728057,2.7730273416491116,2.1079224701602377,0.1850637964072882,0.5287519831966718,1.0,2.0
RF,CG-HPP,9,504,0.5575701070589131,0.05144519987150213,0.4671497916132885,0.5599426098121287,0.652577990217408,1.3762873641755469,0.9495801582589778,0.34282837361048535,0.8049369825732305,2.9653420098941963,2.1923246011437922,0.29851010711637943,0.4946590333626082,1.0,6.0
RF,CG-HPP,12,504,0.49949604126786085,0.0526899908572561,0.41105639629646873,0.49726618801277855,0.6076285311308061,1.1900397161127947,0.8365388099768853,-0.1016497464678484,0.8560875957543739,2.713994409426942,2.0305832004436266,-0.38026931207666226,0.5790847218385506,1.0,2.0
RF,CG-HPP,15,504,0.49977073180118853,0.046713739948860376,0.42153047599909055,0.49502222023979375,0.5943210587422655,1.1137785743210242,0.7744866792129501,-0.030498195892224522,0.8671741368939995,2.8185969195451244,2.046300800893822,-0.7037198007070414,0.5575907796973212,1.0,4.0
RF,CG-HPP,18,504,0.5047326336921305,0.04903724770678373,0.4236338447261523,0.5008159645122484,0.6033676538246073,1.134403514129329,0.7759244173421763,-0.025191525354070713,0.8650107148082976,2.8337558807775176,2.024149145507859,-0.8883329501392425,0.5565484631597833,1.0,8.0
RF,CG-HPP,21,504,0.4644788428052929,0.04695347490448256,0.3847371667839613,0.46125378235295056,0.5642959354582884,1.154202603239384,0.767938321119364,0.0583008822605002,0.8571611620052214,2.4599314837197817,1.8289855962134909,-0.6714790861326698,0.6593066834808612,1.0,3.0
RF,Mean,3,504,1.0271637496062778,0.11799644869073243,0.8517928281366248,1.020822035639173,1.282707894367567,1.7287810701880035,1.3996352424994598,-0.57696946219654,0.6966930123373734,6.544139720575575,5.698676703231127,-4.258269443121781,-1.6169724215288797,8.0,29.0
RF,Mean,6,504,0.8408166127235416,0.04804223825628829,0.7846555480664468,0.829132900153594,0.9528314186999104,1.6422114740563754,1.1449544104447724,0.4550297533942424,0.7333698101778363,5.052514243701831,4.234186223171613,-1.2401638701311535,-0.5394027712778733,6.0,25.0
